Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
1,ED,Non-COVID-19,Sex,Male,37,09/09/2020,09/15/2020,88.0,Percent
1,ED,Non-COVID-19,Sex,Male,38,09/16/2020,09/22/2020,87.5,Percent
1,ED,Non-COVID-19,Sex,Male,39,09/23/2020,09/29/2020,87.8,Percent
1,ED,Non-COVID-19,Sex,Male,40,09/30/2020,10/06/2020,85.1,Percent
1,ED,Non-COVID-19,Sex,Male,41,10/07/2020,10/13/2020,83.8,Percent
1,ED,Non-COVID-19,Sex,Male,42,10/14/2020,10/20/2020,84.5,Percent
1,ED,Non-COVID-19,Sex,Male,43,10/21/2020,10/27/2020,82.2,Percent
1,ED,Non-COVID-19,Sex,Male,44,10/28/2020,11/03/2020,80.7,Percent
1,ED,Non-COVID-19,Sex,Male,45,11/04/2020,11/10/2020,79.4,Percent
1,ED,Non-COVID-19,Sex,Male,46,11/11/2020,11/17/2020,75.2,Percent
1,ED,Non-COVID-19,Sex,Male,47,11/18/2020,11/24/2020,71.9,Percent
1,ED,Non-COVID-19,Sex,Male,48,11/25/2020,12/01/2020,75.0,Percent
1,ED,Non-COVID-19,Sex,Male,49,12/02/2020,12/08/2020,74.2,Percent
1,ED,Non-COVID-19,Sex,Male,50,12/09/2020,12/15/2020,75.2,Percent
1,ED,Non-COVID-19,Sex,Male,51,12/16/2020,12/22/2020,75.1,Percent
1,ED,Non-COVID-19,Sex,Male,52,12/23/2020,12/29/2020,76.4,Percent
1,ED,Non-COVID-19,Sex,Male,53,12/30/2020,01/05/2021,77.3,Percent
1,ED,Non-COVID-19,Sex,Male,54,01/06/2021,01/12/2021,76.1,Percent
1,ED,Non-COVID-19,Sex,Male,55,01/13/2021,01/19/2021,74.9,Percent
1,ED,Non-COVID-19,Sex,Male,56,01/20/2021,01/26/2021,78.5,Percent
1,ED,Non-COVID-19,Sex,Male,57,01/27/2021,02/02/2021,78.4,Percent
1,ED,Non-COVID-19,Sex,Male,58,02/03/2021,02/09/2021,79.9,Percent
1,ED,Non-COVID-19,Sex,Male,59,02/10/2021,02/16/2021,80.9,Percent
1,ED,Non-COVID-19,Sex,Male,60,02/17/2021,02/23/2021,81.2,Percent
1,ED,Non-COVID-19,Sex,Male,61,02/24/2021,03/02/2021,81.7,Percent
1,ED,Non-COVID-19,Sex,Male,62,03/03/2021,03/09/2021,82.0,Percent
1,ED,Non-COVID-19,Sex,Male,63,03/10/2021,03/16/2021,83.2,Percent
1,ED,Non-COVID-19,Sex,Male,64,03/17/2021,03/23/2021,80.9,Percent
1,ED,Non-COVID-19,Sex,Male,65,03/24/2021,03/30/2021,81.7,Percent
1,ED,Non-COVID-19,Sex,Male,66,03/31/2021,04/06/2021,82.6,Percent
1,ED,Non-COVID-19,Sex,Male,67,04/07/2021,04/13/2021,81.5,Percent
1,ED,Non-COVID-19,Sex,Male,68,04/14/2021,04/20/2021,81.2,Percent
1,ED,Non-COVID-19,Sex,Male,69,04/21/2021,04/27/2021,81.2,Percent
1,ED,Non-COVID-19,Sex,Male,70,04/28/2021,05/04/2021,82.5,Percent
1,ED,Non-COVID-19,Sex,Male,71,05/05/2021,05/11/2021,83.5,Percent
1,ED,Non-COVID-19,Sex,Male,72,05/12/2021,05/18/2021,83.5,Percent
1,ED,Non-COVID-19,Sex,Male,73,05/19/2021,05/25/2021,84.7,Percent
1,ED,Non-COVID-19,Sex,Male,74,05/26/2021,06/01/2021,85.2,Percent
1,ED,Non-COVID-19,Sex,Male,75,06/02/2021,06/08/2021,85.6,Percent
1,ED,Non-COVID-19,Sex,Male,76,06/09/2021,06/15/2021,85.9,Percent
1,ED,Non-COVID-19,Sex,Male,77,06/16/2021,06/22/2021,86.6,Percent
1,ED,Non-COVID-19,Sex,Male,78,06/23/2021,06/29/2021,87.1,Percent
1,ED,Non-COVID-19,Sex,Male,79,06/30/2021,07/06/2021,87.6,Percent
1,ED,Non-COVID-19,Sex,Male,80,07/07/2021,07/13/2021,86.1,Percent
1,ED,Non-COVID-19,Sex,Male,81,07/14/2021,07/20/2021,84.3,Percent
1,ED,Non-COVID-19,Sex,Male,82,07/21/2021,07/27/2021,82.4,Percent
1,ED,Non-COVID-19,Sex,Male,83,07/28/2021,08/03/2021,79.7,Percent
1,ED,Non-COVID-19,Sex,Male,84,08/04/2021,08/10/2021,77.2,Percent
1,ED,Non-COVID-19,Sex,Male,85,08/11/2021,08/17/2021,75.1,Percent
1,ED,Non-COVID-19,Sex,Male,86,08/18/2021,08/24/2021,74.6,Percent
1,ED,Non-COVID-19,Sex,Male,87,08/25/2021,08/31/2021,74.6,Percent
1,ED,Non-COVID-19,Sex,Male,88,09/01/2021,09/07/2021,73.5,Percent
1,ED,Non-COVID-19,Sex,Male,89,09/08/2021,09/14/2021,73.1,Percent
1,ED,Non-COVID-19,Sex,Male,90,09/15/2021,09/21/2021,74.6,Percent
1,ED,Non-COVID-19,Sex,Male,91,09/22/2021,09/28/2021,75.6,Percent
1,ED,Non-COVID-19,Sex,Male,92,09/29/2021,10/05/2021,75.5,Percent
1,ED,Non-COVID-19,Sex,Male,93,10/06/2021,10/12/2021,76.6,Percent
1,ED,Non-COVID-19,Sex,Male,94,10/13/2021,10/19/2021,77.3,Percent
1,ED,Non-COVID-19,Sex,Male,95,10/20/2021,10/26/2021,77.4,Percent
1,ED,Non-COVID-19,Sex,Male,96,10/27/2021,11/02/2021,77.8,Percent
1,ED,Non-COVID-19,Sex,Male,97,11/03/2021,11/09/2021,77.7,Percent
1,ED,Non-COVID-19,Sex,Male,98,11/10/2021,11/16/2021,76.9,Percent
1,ED,Non-COVID-19,Sex,Male,99,11/17/2021,11/23/2021,76.6,Percent
1,ED,Non-COVID-19,Sex,Male,100,11/24/2021,11/30/2021,74.1,Percent
1,ED,Non-COVID-19,Sex,Male,101,12/01/2021,12/07/2021,73.7,Percent
1,ED,Non-COVID-19,Sex,Male,102,12/08/2021,12/14/2021,72.6,Percent
1,ED,Non-COVID-19,Sex,Male,103,12/15/2021,12/21/2021,65.9,Percent
1,ED,Non-COVID-19,Sex,Male,104,12/22/2021,12/28/2021,57.8,Percent
1,ED,Non-COVID-19,Sex,Male,105,12/29/2021,01/04/2022,55.6,Percent
1,ED,Non-COVID-19,Sex,Male,106,01/05/2022,01/11/2022,61.2,Percent
1,ED,Non-COVID-19,Sex,Male,107,01/12/2022,01/18/2022,65.7,Percent
1,ED,Non-COVID-19,Sex,Male,108,01/19/2022,01/25/2022,70.3,Percent
1,ED,Non-COVID-19,Sex,Male,109,01/26/2022,02/01/2022,75.3,Percent
1,ED,Non-COVID-19,Sex,Male,110,02/02/2022,02/08/2022,78.5,Percent
1,ED,Non-COVID-19,Sex,Male,111,02/09/2022,02/15/2022,80.0,Percent
1,ED,Non-COVID-19,Sex,Male,112,02/16/2022,02/22/2022,81.8,Percent
1,ED,Non-COVID-19,Sex,Male,113,02/23/2022,03/01/2022,83.2,Percent
1,ED,Non-COVID-19,Sex,Male,114,03/02/2022,03/08/2022,82.6,Percent
1,ED,Non-COVID-19,Sex,Male,115,03/09/2022,03/15/2022,82.6,Percent
1,ED,Non-COVID-19,Sex,Male,116,03/16/2022,03/22/2022,84.8,Percent
1,ED,Non-COVID-19,Sex,Male,117,03/23/2022,03/29/2022,84.4,Percent
1,ED,Non-COVID-19,Sex,Male,118,03/30/2022,04/05/2022,82.9,Percent
1,ED,Non-COVID-19,Sex,Male,119,04/06/2022,04/12/2022,83.1,Percent
1,ED,Non-COVID-19,Sex,Male,120,04/13/2022,04/19/2022,82.6,Percent
1,ED,Non-COVID-19,Sex,Male,121,04/20/2022,04/26/2022,81.4,Percent
1,ED,Non-COVID-19,Sex,Male,122,04/27/2022,05/03/2022,80.3,Percent
1,ED,Non-COVID-19,Sex,Male,123,05/04/2022,05/10/2022,78.9,Percent
1,ED,Non-COVID-19,Sex,Male,124,05/11/2022,05/17/2022,79.5,Percent
1,ED,Non-COVID-19,Sex,Male,125,05/18/2022,05/24/2022,79.0,Percent
1,ED,Non-COVID-19,Sex,Male,126,05/25/2022,05/31/2022,77.3,Percent
1,ED,Non-COVID-19,Sex,Male,127,06/01/2022,06/07/2022,78.4,Percent
1,ED,Non-COVID-19,Sex,Male,128,06/08/2022,06/14/2022,78.5,Percent
1,ED,Non-COVID-19,Sex,Male,129,06/15/2022,06/21/2022,79.7,Percent
1,ED,Non-COVID-19,Sex,Male,130,06/22/2022,06/28/2022,80.1,Percent
1,ED,Non-COVID-19,Sex,Male,131,06/29/2022,07/05/2022,79.4,Percent
1,ED,Non-COVID-19,Sex,Male,132,07/06/2022,07/12/2022,78.5,Percent
1,ED,Non-COVID-19,Sex,Male,133,07/13/2022,07/19/2022,79.2,Percent
1,ED,Non-COVID-19,Sex,Male,134,07/20/2022,07/26/2022,78.4,Percent
1,ED,Non-COVID-19,Sex,Male,135,07/27/2022,08/02/2022,79.4,Percent
1,ED,Non-COVID-19,Sex,Male,136,08/03/2022,08/09/2022,80.6,Percent
1,ED,Non-COVID-19,Sex,Male,137,08/10/2022,08/16/2022,80.8,Percent
1,ED,Non-COVID-19,Sex,Male,138,08/17/2022,08/23/2022,80.1,Percent
1,ED,Non-COVID-19,Sex,Male,139,08/24/2022,08/30/2022,80.5,Percent
1,ED,Non-COVID-19,Sex,Male,140,08/31/2022,09/06/2022,80.5,Percent
1,ED,Non-COVID-19,Sex,Male,141,09/07/2022,09/13/2022,79.6,Percent
1,ED,Non-COVID-19,Sex,Male,142,09/14/2022,09/20/2022,79.5,Percent
1,ED,Non-COVID-19,Sex,Male,143,09/21/2022,09/27/2022,80.0,Percent
1,ED,Non-COVID-19,Sex,Male,144,09/28/2022,10/04/2022,80.8,Percent
1,ED,Non-COVID-19,Sex,Male,145,10/05/2022,10/11/2022,80.5,Percent
1,ED,Non-COVID-19,Sex,Male,146,10/12/2022,10/18/2022,79.3,Percent
1,ED,Non-COVID-19,Sex,Male,147,10/19/2022,10/25/2022,78.6,Percent
1,ED,Non-COVID-19,Sex,Male,148,10/26/2022,11/01/2022,77.2,Percent
1,ED,Non-COVID-19,Sex,Male,149,11/02/2022,11/08/2022,74.7,Percent
1,ED,Non-COVID-19,Sex,Male,150,11/09/2022,11/15/2022,75.3,Percent
1,ED,Non-COVID-19,Sex,Male,151,11/16/2022,11/22/2022,73.3,Percent
1,ED,Non-COVID-19,Sex,Male,152,11/23/2022,11/29/2022,71.1,Percent
1,ED,Non-COVID-19,Sex,Male,153,11/30/2022,12/06/2022,71.5,Percent
1,ED,Non-COVID-19,Sex,Male,154,12/07/2022,12/13/2022,72.1,Percent
1,ED,Non-COVID-19,Sex,Male,155,12/14/2022,12/20/2022,73.4,Percent
1,ED,Non-COVID-19,Sex,Male,156,12/21/2022,12/27/2022,74.1,Percent
1,ED,Non-COVID-19,Sex,Male,157,12/28/2022,01/03/2023,74.2,Percent
1,ED,Non-COVID-19,Sex,Male,158,01/04/2023,01/10/2023,77.7,Percent
1,ED,Non-COVID-19,Sex,Male,159,01/11/2023,01/17/2023,78.9,Percent
1,ED,Non-COVID-19,Sex,Male,160,01/18/2023,01/24/2023,79.6,Percent
1,ED,Non-COVID-19,Sex,Male,161,01/25/2023,01/31/2023,80.3,Percent
1,ED,Non-COVID-19,Sex,Male,162,02/01/2023,02/07/2023,80.0,Percent
1,ED,Non-COVID-19,Sex,Male,163,02/08/2023,02/14/2023,80.5,Percent
1,ED,Non-COVID-19,Sex,Male,164,02/15/2023,02/21/2023,81.0,Percent
1,ED,Non-COVID-19,Sex,Male,165,02/22/2023,02/28/2023,82.8,Percent
1,ED,Non-COVID-19,Sex,Male,166,03/01/2023,03/07/2023,82.9,Percent
1,ED,Non-COVID-19,Sex,Male,167,03/08/2023,03/14/2023,83.2,Percent
1,ED,Non-COVID-19,Sex,Male,168,03/15/2023,03/21/2023,82.8,Percent
1,ED,Non-COVID-19,Sex,Male,169,03/22/2023,03/28/2023,83.7,Percent
1,ED,Non-COVID-19,Sex,Male,170,03/29/2023,04/04/2023,84.9,Percent
1,ED,Non-COVID-19,Sex,Male,171,04/05/2023,04/11/2023,85.4,Percent
1,ED,Non-COVID-19,Sex,Male,172,04/12/2023,04/18/2023,85.2,Percent
1,ED,Non-COVID-19,Sex,Male,173,04/19/2023,04/25/2023,85.5,Percent
1,ED,Non-COVID-19,Sex,Male,174,04/26/2023,05/02/2023,85.9,Percent
1,ED,Non-COVID-19,Sex,Male,175,05/03/2023,05/09/2023,86.1,Percent
1,ED,Non-COVID-19,Sex,Male,176,05/10/2023,05/16/2023,88.3,Percent
1,ED,Non-COVID-19,Sex,Male,177,05/17/2023,05/23/2023,90.2,Percent
1,ED,Non-COVID-19,Total,Total,12,03/18/2020,03/24/2020,97.2,Percent
1,ED,Non-COVID-19,Total,Total,13,03/25/2020,03/31/2020,95.7,Percent
1,ED,Non-COVID-19,Total,Total,14,04/01/2020,04/07/2020,92.7,Percent
1,ED,Non-COVID-19,Total,Total,15,04/08/2020,04/14/2020,93.2,Percent
1,ED,Non-COVID-19,Total,Total,16,04/15/2020,04/21/2020,93.4,Percent
1,ED,Non-COVID-19,Total,Total,17,04/22/2020,04/28/2020,93.4,Percent
1,ED,Non-COVID-19,Total,Total,18,04/29/2020,05/05/2020,93.4,Percent
1,ED,Non-COVID-19,Total,Total,19,05/06/2020,05/12/2020,92.8,Percent
1,ED,Non-COVID-19,Total,Total,20,05/13/2020,05/19/2020,93.0,Percent
1,ED,Non-COVID-19,Total,Total,21,05/20/2020,05/26/2020,93.8,Percent
1,ED,Non-COVID-19,Total,Total,22,05/27/2020,06/02/2020,94.5,Percent
1,ED,Non-COVID-19,Total,Total,23,06/03/2020,06/09/2020,95.2,Percent
1,ED,Non-COVID-19,Total,Total,24,06/10/2020,06/16/2020,95.3,Percent
1,ED,Non-COVID-19,Total,Total,25,06/17/2020,06/23/2020,94.5,Percent
1,ED,Non-COVID-19,Total,Total,26,06/24/2020,06/30/2020,92.8,Percent
1,ED,Non-COVID-19,Total,Total,27,07/01/2020,07/07/2020,91.9,Percent
1,ED,Non-COVID-19,Total,Total,28,07/08/2020,07/14/2020,91.2,Percent
1,ED,Non-COVID-19,Total,Total,29,07/15/2020,07/21/2020,91.3,Percent
1,ED,Non-COVID-19,Total,Total,30,07/22/2020,07/28/2020,92.6,Percent
1,ED,Non-COVID-19,Total,Total,31,07/29/2020,08/04/2020,92.5,Percent
1,ED,Non-COVID-19,Total,Total,32,08/05/2020,08/11/2020,91.6,Percent
1,ED,Non-COVID-19,Total,Total,33,08/12/2020,08/18/2020,90.7,Percent
1,ED,Non-COVID-19,Total,Total,34,08/19/2020,08/25/2020,89.7,Percent
1,ED,Non-COVID-19,Total,Total,35,08/26/2020,09/01/2020,89.2,Percent
1,ED,Non-COVID-19,Total,Total,36,09/02/2020,09/08/2020,88.7,Percent
1,ED,Non-COVID-19,Total,Total,37,09/09/2020,09/15/2020,88.7,Percent
1,ED,Non-COVID-19,Total,Total,38,09/16/2020,09/22/2020,88.0,Percent
1,ED,Non-COVID-19,Total,Total,39,09/23/2020,09/29/2020,88.2,Percent
1,ED,Non-COVID-19,Total,Total,40,09/30/2020,10/06/2020,85.5,Percent
1,ED,Non-COVID-19,Total,Total,41,10/07/2020,10/13/2020,85.0,Percent
1,ED,Non-COVID-19,Total,Total,42,10/14/2020,10/20/2020,85.1,Percent
1,ED,Non-COVID-19,Total,Total,43,10/21/2020,10/27/2020,83.0,Percent
1,ED,Non-COVID-19,Total,Total,44,10/28/2020,11/03/2020,81.4,Percent
1,ED,Non-COVID-19,Total,Total,45,11/04/2020,11/10/2020,79.3,Percent
1,ED,Non-COVID-19,Total,Total,46,11/11/2020,11/17/2020,76.0,Percent
1,ED,Non-COVID-19,Total,Total,47,11/18/2020,11/24/2020,72.2,Percent
1,ED,Non-COVID-19,Total,Total,48,11/25/2020,12/01/2020,75.6,Percent
1,ED,Non-COVID-19,Total,Total,49,12/02/2020,12/08/2020,73.7,Percent
1,ED,Non-COVID-19,Total,Total,50,12/09/2020,12/15/2020,74.8,Percent
1,ED,Non-COVID-19,Total,Total,51,12/16/2020,12/22/2020,75.4,Percent
1,ED,Non-COVID-19,Total,Total,52,12/23/2020,12/29/2020,76.6,Percent
1,ED,Non-COVID-19,Total,Total,53,12/30/2020,01/05/2021,77.5,Percent
1,ED,Non-COVID-19,Total,Total,54,01/06/2021,01/12/2021,76.5,Percent
1,ED,Non-COVID-19,Total,Total,55,01/13/2021,01/19/2021,75.2,Percent
1,ED,Non-COVID-19,Total,Total,56,01/20/2021,01/26/2021,78.7,Percent
1,ED,Non-COVID-19,Total,Total,57,01/27/2021,02/02/2021,79.5,Percent
1,ED,Non-COVID-19,Total,Total,58,02/03/2021,02/09/2021,80.1,Percent
1,ED,Non-COVID-19,Total,Total,59,02/10/2021,02/16/2021,81.2,Percent
1,ED,Non-COVID-19,Total,Total,60,02/17/2021,02/23/2021,81.6,Percent
1,ED,Non-COVID-19,Total,Total,61,02/24/2021,03/02/2021,82.3,Percent
1,ED,Non-COVID-19,Total,Total,62,03/03/2021,03/09/2021,82.7,Percent
1,ED,Non-COVID-19,Total,Total,63,03/10/2021,03/16/2021,83.7,Percent
1,ED,Non-COVID-19,Total,Total,64,03/17/2021,03/23/2021,82.2,Percent
1,ED,Non-COVID-19,Total,Total,65,03/24/2021,03/30/2021,82.2,Percent
1,ED,Non-COVID-19,Total,Total,66,03/31/2021,04/06/2021,82.6,Percent
1,ED,Non-COVID-19,Total,Total,67,04/07/2021,04/13/2021,81.3,Percent
1,ED,Non-COVID-19,Total,Total,68,04/14/2021,04/20/2021,81.6,Percent
1,ED,Non-COVID-19,Total,Total,69,04/21/2021,04/27/2021,82.2,Percent
1,ED,Non-COVID-19,Total,Total,70,04/28/2021,05/04/2021,82.6,Percent
1,ED,Non-COVID-19,Total,Total,71,05/05/2021,05/11/2021,84.0,Percent
1,ED,Non-COVID-19,Total,Total,72,05/12/2021,05/18/2021,84.3,Percent
1,ED,Non-COVID-19,Total,Total,73,05/19/2021,05/25/2021,84.8,Percent
1,ED,Non-COVID-19,Total,Total,74,05/26/2021,06/01/2021,85.9,Percent
1,ED,Non-COVID-19,Total,Total,75,06/02/2021,06/08/2021,86.2,Percent
1,ED,Non-COVID-19,Total,Total,76,06/09/2021,06/15/2021,86.6,Percent
1,ED,Non-COVID-19,Total,Total,77,06/16/2021,06/22/2021,87.3,Percent
1,ED,Non-COVID-19,Total,Total,78,06/23/2021,06/29/2021,87.6,Percent
1,ED,Non-COVID-19,Total,Total,79,06/30/2021,07/06/2021,87.7,Percent
1,ED,Non-COVID-19,Total,Total,80,07/07/2021,07/13/2021,86.9,Percent
1,ED,Non-COVID-19,Total,Total,81,07/14/2021,07/20/2021,84.7,Percent
1,ED,Non-COVID-19,Total,Total,82,07/21/2021,07/27/2021,82.8,Percent
1,ED,Non-COVID-19,Total,Total,83,07/28/2021,08/03/2021,80.1,Percent
1,ED,Non-COVID-19,Total,Total,84,08/04/2021,08/10/2021,77.7,Percent
1,ED,Non-COVID-19,Total,Total,85,08/11/2021,08/17/2021,75.9,Percent
1,ED,Non-COVID-19,Total,Total,86,08/18/2021,08/24/2021,75.2,Percent
1,ED,Non-COVID-19,Total,Total,87,08/25/2021,08/31/2021,74.7,Percent
1,ED,Non-COVID-19,Total,Total,88,09/01/2021,09/07/2021,73.8,Percent
1,ED,Non-COVID-19,Total,Total,89,09/08/2021,09/14/2021,73.5,Percent
1,ED,Non-COVID-19,Total,Total,90,09/15/2021,09/21/2021,75.1,Percent
1,ED,Non-COVID-19,Total,Total,91,09/22/2021,09/28/2021,75.4,Percent
1,ED,Non-COVID-19,Total,Total,92,09/29/2021,10/05/2021,75.7,Percent
1,ED,Non-COVID-19,Total,Total,93,10/06/2021,10/12/2021,76.9,Percent
1,ED,Non-COVID-19,Total,Total,94,10/13/2021,10/19/2021,77.6,Percent
1,ED,Non-COVID-19,Total,Total,95,10/20/2021,10/26/2021,78.1,Percent
1,ED,Non-COVID-19,Total,Total,96,10/27/2021,11/02/2021,78.3,Percent
1,ED,Non-COVID-19,Total,Total,97,11/03/2021,11/09/2021,78.1,Percent
1,ED,Non-COVID-19,Total,Total,98,11/10/2021,11/16/2021,77.8,Percent
1,ED,Non-COVID-19,Total,Total,99,11/17/2021,11/23/2021,77.2,Percent
1,ED,Non-COVID-19,Total,Total,100,11/24/2021,11/30/2021,74.0,Percent
1,ED,Non-COVID-19,Total,Total,101,12/01/2021,12/07/2021,73.9,Percent
1,ED,Non-COVID-19,Total,Total,102,12/08/2021,12/14/2021,72.8,Percent
1,ED,Non-COVID-19,Total,Total,103,12/15/2021,12/21/2021,65.7,Percent
1,ED,Non-COVID-19,Total,Total,104,12/22/2021,12/28/2021,56.9,Percent
1,ED,Non-COVID-19,Total,Total,105,12/29/2021,01/04/2022,54.1,Percent
1,ED,Non-COVID-19,Total,Total,106,01/05/2022,01/11/2022,60.7,Percent
1,ED,Non-COVID-19,Total,Total,107,01/12/2022,01/18/2022,65.2,Percent
1,ED,Non-COVID-19,Total,Total,108,01/19/2022,01/25/2022,70.6,Percent
1,ED,Non-COVID-19,Total,Total,109,01/26/2022,02/01/2022,75.8,Percent
1,ED,Non-COVID-19,Total,Total,110,02/02/2022,02/08/2022,79.7,Percent
1,ED,Non-COVID-19,Total,Total,111,02/09/2022,02/15/2022,80.6,Percent
1,ED,Non-COVID-19,Total,Total,112,02/16/2022,02/22/2022,83.0,Percent
1,ED,Non-COVID-19,Total,Total,113,02/23/2022,03/01/2022,83.6,Percent
1,ED,Non-COVID-19,Total,Total,114,03/02/2022,03/08/2022,83.3,Percent
1,ED,Non-COVID-19,Total,Total,115,03/09/2022,03/15/2022,83.8,Percent
1,ED,Non-COVID-19,Total,Total,116,03/16/2022,03/22/2022,84.8,Percent
1,ED,Non-COVID-19,Total,Total,117,03/23/2022,03/29/2022,84.9,Percent
1,ED,Non-COVID-19,Total,Total,118,03/30/2022,04/05/2022,83.6,Percent
1,ED,Non-COVID-19,Total,Total,119,04/06/2022,04/12/2022,84.1,Percent
1,ED,Non-COVID-19,Total,Total,120,04/13/2022,04/19/2022,83.1,Percent
1,ED,Non-COVID-19,Total,Total,121,04/20/2022,04/26/2022,81.5,Percent
1,ED,Non-COVID-19,Total,Total,122,04/27/2022,05/03/2022,80.3,Percent
1,ED,Non-COVID-19,Total,Total,123,05/04/2022,05/10/2022,79.4,Percent
1,ED,Non-COVID-19,Total,Total,124,05/11/2022,05/17/2022,79.3,Percent
1,ED,Non-COVID-19,Total,Total,125,05/18/2022,05/24/2022,78.7,Percent
1,ED,Non-COVID-19,Total,Total,126,05/25/2022,05/31/2022,78.0,Percent
1,ED,Non-COVID-19,Total,Total,127,06/01/2022,06/07/2022,78.4,Percent
1,ED,Non-COVID-19,Total,Total,128,06/08/2022,06/14/2022,78.9,Percent
1,ED,Non-COVID-19,Total,Total,129,06/15/2022,06/21/2022,79.3,Percent
1,ED,Non-COVID-19,Total,Total,130,06/22/2022,06/28/2022,80.1,Percent
1,ED,Non-COVID-19,Total,Total,131,06/29/2022,07/05/2022,79.3,Percent
1,ED,Non-COVID-19,Total,Total,132,07/06/2022,07/12/2022,78.6,Percent
1,ED,Non-COVID-19,Total,Total,133,07/13/2022,07/19/2022,78.9,Percent
1,ED,Non-COVID-19,Total,Total,134,07/20/2022,07/26/2022,78.7,Percent
1,ED,Non-COVID-19,Total,Total,135,07/27/2022,08/02/2022,79.2,Percent
1,ED,Non-COVID-19,Total,Total,136,08/03/2022,08/09/2022,80.2,Percent
1,ED,Non-COVID-19,Total,Total,137,08/10/2022,08/16/2022,80.8,Percent
1,ED,Non-COVID-19,Total,Total,138,08/17/2022,08/23/2022,80.2,Percent
1,ED,Non-COVID-19,Total,Total,139,08/24/2022,08/30/2022,80.4,Percent
1,ED,Non-COVID-19,Total,Total,140,08/31/2022,09/06/2022,80.6,Percent
1,ED,Non-COVID-19,Total,Total,141,09/07/2022,09/13/2022,79.5,Percent
1,ED,Non-COVID-19,Total,Total,142,09/14/2022,09/20/2022,79.9,Percent
1,ED,Non-COVID-19,Total,Total,143,09/21/2022,09/27/2022,80.5,Percent
1,ED,Non-COVID-19,Total,Total,144,09/28/2022,10/04/2022,80.5,Percent
1,ED,Non-COVID-19,Total,Total,145,10/05/2022,10/11/2022,80.6,Percent
1,ED,Non-COVID-19,Total,Total,146,10/12/2022,10/18/2022,79.5,Percent
1,ED,Non-COVID-19,Total,Total,147,10/19/2022,10/25/2022,78.9,Percent
1,ED,Non-COVID-19,Total,Total,148,10/26/2022,11/01/2022,77.6,Percent
1,ED,Non-COVID-19,Total,Total,149,11/02/2022,11/08/2022,75.2,Percent
1,ED,Non-COVID-19,Total,Total,150,11/09/2022,11/15/2022,75.1,Percent
1,ED,Non-COVID-19,Total,Total,151,11/16/2022,11/22/2022,73.8,Percent
1,ED,Non-COVID-19,Total,Total,152,11/23/2022,11/29/2022,71.2,Percent
1,ED,Non-COVID-19,Total,Total,153,11/30/2022,12/06/2022,72.2,Percent
1,ED,Non-COVID-19,Total,Total,154,12/07/2022,12/13/2022,72.9,Percent
1,ED,Non-COVID-19,Total,Total,155,12/14/2022,12/20/2022,73.5,Percent
1,ED,Non-COVID-19,Total,Total,156,12/21/2022,12/27/2022,73.7,Percent
1,ED,Non-COVID-19,Total,Total,157,12/28/2022,01/03/2023,73.9,Percent
1,ED,Non-COVID-19,Total,Total,158,01/04/2023,01/10/2023,77.3,Percent
1,ED,Non-COVID-19,Total,Total,159,01/11/2023,01/17/2023,78.9,Percent
1,ED,Non-COVID-19,Total,Total,160,01/18/2023,01/24/2023,79.7,Percent
1,ED,Non-COVID-19,Total,Total,161,01/25/2023,01/31/2023,80.4,Percent
1,ED,Non-COVID-19,Total,Total,162,02/01/2023,02/07/2023,80.5,Percent
1,ED,Non-COVID-19,Total,Total,163,02/08/2023,02/14/2023,80.3,Percent
1,ED,Non-COVID-19,Total,Total,164,02/15/2023,02/21/2023,81.4,Percent
1,ED,Non-COVID-19,Total,Total,165,02/22/2023,02/28/2023,82.4,Percent
1,ED,Non-COVID-19,Total,Total,166,03/01/2023,03/07/2023,82.6,Percent
1,ED,Non-COVID-19,Total,Total,167,03/08/2023,03/14/2023,83.2,Percent
1,ED,Non-COVID-19,Total,Total,168,03/15/2023,03/21/2023,82.9,Percent
1,ED,Non-COVID-19,Total,Total,169,03/22/2023,03/28/2023,84.2,Percent
1,ED,Non-COVID-19,Total,Total,170,03/29/2023,04/04/2023,84.7,Percent
1,ED,Non-COVID-19,Total,Total,171,04/05/2023,04/11/2023,85.1,Percent
1,ED,Non-COVID-19,Total,Total,172,04/12/2023,04/18/2023,85.4,Percent
1,ED,Non-COVID-19,Total,Total,173,04/19/2023,04/25/2023,85.7,Percent
1,ED,Non-COVID-19,Total,Total,174,04/26/2023,05/02/2023,86.0,Percent
1,ED,Non-COVID-19,Total,Total,175,05/03/2023,05/09/2023,86.0,Percent
1,ED,Non-COVID-19,Total,Total,176,05/10/2023,05/16/2023,88.5,Percent
1,ED,Non-COVID-19,Total,Total,177,05/17/2023,05/23/2023,90.9,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,12,03/18/2020,03/24/2020,0.7,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,13,03/25/2020,03/31/2020,1.2,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,14,04/01/2020,04/07/2020,1.7,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,15,04/08/2020,04/14/2020,0.7,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,16,04/15/2020,04/21/2020,1.9,Percent
1,ED,Suspected COVID-19,Age,0-4 Years,17,04/22/2020,04/28/2020,3.3,Percent
